1949102812  8 W
1949102900  2 T
1949102912  2 T
1949103000  2 T
1949103012  2 T
1949103100  2 T
1949103112  2 T
1949110100  2 T
1949110112  2 T
1949110200 10 TNW
1949110212 10 TNW
1949110300  2 T
1949110312  2 T
1949110400  2 T
1949110412  2 T
1949110500  1 TSW
1949110512  1 TSW
1949110600  1 TSW
1949110612  1 TSW
1949110700  2 T
1949110712  3 SW
1949110800  3 SW
1949110812  3 SW
1949110900  6 HW
1949110912  6 HW
1949111000 11 HSE
1949111012 11 HSE
1949111100 11 HSE
1949111112 11 HSE
1949111200 11 HSE
1949111212 11 HSE
1949111300  4 NE
1949111312 10 TNW
1949111400  1 TSW
1949111412  2 T
1949111500  3 SW
1949111512  3 SW
1949111600  9 HNW
1949111612  9 HNW
1949111700  6 HW
1949111712 12 H
1949111800 12 H
1949111812 11 HSE
1949111900  7 HE
1949111912  2 T
1949112000  2 T
1949112012  2 T
1949112100  1 TSW
1949112112  1 TSW
1949112200  1 TSW
1949112212  3 SW
1949112300  6 HW
1949112312 12 H
1949112400  7 HE
1949112412  7 HE
1949112500 10 TNW
1949112512  3 SW
1949112600  2 T
1949112612  6 HW
1949112700 11 HSE
1949112712 11 HSE
1949112800 11 HSE
1949112812  7 HE
1949112900  7 HE
1949112912  7 HE
1949113000  7 HE
