            TSW       T      SW      NE       R      HW      HE       W     HNW     TNW     HSE       H
1969  9    8.33   15.00    3.33    6.67    3.33    1.67   15.00    5.00    0.00   25.00    0.00   16.67
1969 10    0.00    3.23   19.35    0.00    0.00    4.84    3.23    9.68   17.74    0.00    4.84   37.10
1969 11   13.33    1.67    0.00    5.00    1.67    1.67    3.33    0.00    0.00    5.00   25.00   43.33
1969 12    1.61   11.29    3.23   19.35    1.61    1.61    6.45    0.00    1.61   33.87   14.52    4.84
1970  1    6.45    6.45   12.90   12.90    6.45   14.52    6.45    4.84    6.45    0.00   22.58    0.00
1970  2    1.79    0.00    7.14    5.36   33.93    3.57    7.14    3.57    1.79    3.57   23.21    8.93
1970  3   14.52    4.84    4.84   24.19   12.90   11.29    3.23    0.00    0.00   11.29   11.29    1.61
1970  4    1.67    8.33   18.33    8.33    1.67    1.67    1.67    3.33   25.00   20.00    0.00   10.00
1970  5   16.13   11.29   12.90    9.68    6.45    4.84    0.00    0.00    0.00    8.06    6.45   24.19
1970  6    3.33   20.00    3.33    3.33    5.00   11.67    1.67    0.00    0.00   13.33    5.00   33.33
1970  7    0.00   12.90   16.13    1.61    0.00    0.00    8.06   14.52    6.45   16.13    0.00   24.19
1970  8    8.06    1.61    1.61    6.45    3.23    6.45   27.42    4.84    0.00    4.84   11.29   24.19
1970  9    1.67   21.67   16.67    1.67    0.00    1.67    8.33   20.00    6.67    6.67    6.67    8.33
1970 10    0.00   16.13   12.90    9.68    0.00    0.00    9.68   16.13   11.29    3.23    9.68   11.29
1970 11    3.33    1.67    1.67    3.33    0.00   15.00    6.67    1.67    5.00    8.33   18.33   35.00
1970 12   11.29    4.84    9.68   11.29    6.45   19.35    6.45    8.06    3.23    4.84   11.29    3.23
1971  1    9.68    4.84    0.00   25.81    0.00    4.84    0.00    0.00    0.00    0.00   51.61    3.23
1971  2   10.71    0.00    7.14   10.71    3.57   10.71    7.14    0.00    0.00    5.36   37.50    7.14
1971  3    8.06    1.61    1.61    9.68   16.13   20.97    0.00    1.61    9.68    3.23    6.45   20.97
1971  4    6.67    0.00    8.33   13.33    1.67   11.67    6.67    0.00    1.67    6.67   41.67    1.67
1971  5   12.90    4.84    0.00    4.84    0.00   19.35    4.84    3.23    0.00   22.58   24.19    3.23
1971  6    5.00   13.33   11.67   11.67    0.00    1.67   23.33    1.67    3.33   10.00   11.67    6.67
1971  7    0.00   12.90    1.61   11.29   17.74    1.61    0.00    0.00    4.84    8.06   37.10    4.84
1971  8    6.45   24.19    0.00    3.23    3.23    0.00   14.52    0.00    0.00    4.84   37.10    6.45
1971  9    5.00   28.33   15.00    1.67    0.00    0.00    1.67   18.33    8.33    1.67    6.67   13.33
1971 10   22.58   33.87   16.13    0.00    0.00    0.00    8.06    4.84    3.23    6.45    0.00    4.84
1971 11   31.67   21.67    6.67    8.33    3.33    0.00    0.00    0.00    1.67    5.00   13.33    8.33
1971 12   14.52    0.00    3.23   19.35   12.90   11.29    4.84    0.00    1.61    6.45   12.90   12.90
1972  1   19.35    8.06   17.74   12.90    4.84    9.68    3.23    3.23    4.84    9.68    1.61    4.84
1972  2    0.00    5.17    3.45    6.90    1.72   32.76    0.00    0.00    1.72    5.17   24.14   18.97
1972  3    3.23    9.68    8.06   19.35    1.61    6.45    4.84    6.45    1.61    4.84   25.81    8.06
1972  4    6.67   13.33   30.00    5.00   15.00    6.67    0.00    6.67   10.00    0.00    0.00    6.67
1972  5    4.84   12.90   22.58    1.61    0.00    1.61    1.61    3.23   20.97    1.61    4.84   24.19
1972  6   11.67    0.00   40.00    6.67    6.67    6.67    1.67    5.00   10.00    3.33    6.67    1.67
1972  7    0.00   35.48    8.06    6.45   12.90    4.84    4.84    3.23    1.61    6.45   12.90    3.23
1972  8    1.61   12.90   14.52    0.00    3.23   17.74   17.74    0.00    8.06    4.84   11.29    8.06
1972  9    3.33    3.33   15.00    0.00    0.00    1.67    1.67   36.67   21.67    0.00    0.00   16.67
1972 10    4.84   17.74    8.06    1.61    1.61    0.00    1.61    4.84   32.26    1.61    0.00   25.81
1972 11    5.00    3.33   10.00   10.00    0.00    6.67   18.33    6.67   10.00    1.67    8.33   20.00
1972 12   19.35   25.81   19.35    0.00   11.29    0.00    6.45    0.00    0.00   16.13    0.00    1.61
1973  1    6.45    4.84   14.52    1.61   11.29    3.23   20.97    0.00    3.23    3.23   11.29   19.35
1973  2    1.79    5.36   14.29    1.79    5.36    8.93    7.14    0.00    0.00    3.57   41.07   10.71
1973  3    1.61    0.00    3.23    4.84    6.45    4.84   30.65    0.00    3.23    6.45   33.87    4.84
1973  4    0.00    6.67   18.33    3.33    8.33    8.33    1.67    5.00   11.67    6.67    8.33   21.67
1973  5    6.45   22.58   24.19    0.00    1.61    0.00    3.23   16.13   11.29    3.23    0.00   11.29
1973  6    6.67   13.33    6.67    5.00    3.33    6.67   15.00    6.67    5.00    8.33    6.67   16.67
1973  7    0.00    0.00    3.23    4.84    0.00    8.06    3.23    0.00    4.84    3.23   48.39   24.19
1973  8    4.84    9.68    1.61   11.29    6.45    3.23    9.68    4.84    6.45   14.52   22.58    4.84
1973  9    0.00   13.33   20.00    0.00    5.00    3.33   10.00    8.33   15.00    8.33   15.00    1.67
1973 10    0.00    3.23   16.13    1.61    0.00    8.06   14.52   12.90    8.06    0.00    4.84   30.65
1973 11   13.33   33.33   11.67    3.33    1.67    3.33    8.33    3.33    5.00   10.00    6.67    0.00
1973 12    4.84    3.23    3.23    8.06   17.74   16.13   11.29    1.61    1.61    6.45   20.97    4.84
1974  1    6.45    3.23    3.23    1.61   16.13   33.87    4.84    1.61    1.61    1.61   22.58    3.23
1974  2   10.71    0.00    0.00   32.14   12.50    3.57   10.71    0.00    0.00    1.79   26.79    1.79
1974  3    8.06    0.00   14.52    3.23    9.68    3.23    0.00    0.00    4.84    3.23   43.55    9.68
1974  4    0.00    1.67    0.00    6.67   15.00   10.00   20.00    0.00    0.00    0.00   46.67    0.00
1974  5    8.06    4.84   14.52    6.45    0.00    8.06    1.61    3.23   14.52    4.84   14.52   19.35
1974  6   25.00    5.00    1.67   10.00    1.67    3.33    6.67   11.67    1.67    3.33   16.67   13.33
1974  7   17.74   32.26   20.97    3.23    4.84    0.00    3.23    3.23    1.61   12.90    0.00    0.00
1974  8   27.42    9.68   12.90    0.00    4.84    8.06    6.45    0.00   11.29   16.13    0.00    3.23
1974  9    6.67   15.00    8.33    1.67    6.67    5.00   18.33    0.00    0.00   21.67   13.33    3.33
1974 10   16.13   11.29   12.90    1.61    3.23   12.90    4.84    0.00    0.00   12.90    9.68   14.52
1974 11    0.00   16.67    6.67   36.67    1.67   16.67    3.33    0.00    1.67    3.33   13.33    0.00
1974 12   11.29   14.52    0.00   17.74    8.06    3.23    0.00    0.00    0.00   35.48    9.68    0.00
1975  1   29.03    1.61    1.61   20.97   24.19    6.45    0.00    0.00    0.00   12.90    3.23    0.00
1975  2    7.14    1.79   10.71   12.50    0.00    5.36   12.50    0.00    1.79    1.79   35.71   10.71
1975  3    0.00    6.45    3.23   20.97    0.00    9.68   12.90    1.61    3.23    9.68   24.19    8.06
1975  4    0.00   15.00    6.67    0.00    0.00    8.33    6.67    5.00   13.33    3.33   13.33   28.33
1975  5    6.45   20.97   22.58    0.00    1.61    3.23    6.45   11.29    3.23    6.45    9.68    8.06
1975  6   26.67    1.67   15.00    3.33    5.00    5.00   10.00    3.33   16.67    0.00    1.67   11.67
1975  7    9.68   11.29   14.52    6.45    1.61   11.29    0.00   16.13   16.13    3.23    0.00    9.68
1975  8    9.68   14.52   14.52    9.68    0.00    0.00   11.29    3.23    4.84   16.13    1.61   14.52
1975  9    3.33   15.00    6.67    5.00    0.00    5.00    0.00    3.33   21.67    3.33   10.00   26.67
1975 10    9.68   17.74   16.13    0.00    6.45    4.84    4.84    4.84    3.23   11.29   16.13    4.84
1975 11    5.00   10.00   18.33    6.67    0.00   10.00    1.67    5.00    3.33   10.00   15.00   15.00
1975 12    1.61   27.42   29.03    1.61    1.61    4.84    0.00    4.84    9.68    3.23    8.06    8.06
1976  1    8.06   11.29   11.29   14.52   12.90    9.68    0.00    1.61    3.23   16.13    9.68    1.61
1976  2    3.45    0.00    1.72    5.17   20.69   12.07    5.17    3.45   18.97    3.45   17.24    8.62
1976  3    3.23    4.84    1.61    6.45    0.00    9.68   11.29    0.00    1.61    3.23   58.06    0.00
1976  4    6.67    5.00    3.33    3.33   11.67    6.67    1.67    0.00    1.67    5.00   40.00   15.00
1976  5    0.00    6.45   30.65    0.00    0.00    0.00   12.90    8.06   19.35    3.23    0.00   19.35
1976  6    5.00   15.00   21.67    3.33    0.00   13.33    6.67    8.33    8.33    0.00    3.33   15.00
1976  7    8.06   16.13   20.97    0.00    3.23    0.00    3.23    8.06   16.13    4.84    6.45   12.90
1976  8    1.61   25.81    3.23   19.35   14.52    3.23    3.23    3.23    1.61   12.90    9.68    1.61
1976  9    1.67   10.00   13.33   16.67    6.67    5.00    1.67    0.00    1.67   10.00   18.33   15.00
1976 10   25.81    9.68    6.45   17.74    1.61    4.84    3.23    0.00    1.61   20.97    6.45    1.61
1976 11   15.00   18.33    6.67   30.00    6.67    5.00    1.67    0.00    0.00   10.00    6.67    0.00
1976 12   20.97   22.58    4.84    0.00   12.90    0.00    8.06    0.00    0.00   30.65    0.00    0.00
1977  1   33.87   20.97   14.52    4.84    3.23    4.84    6.45    3.23    1.61    4.84    1.61    0.00
1977  2    0.00    3.57    0.00   21.43    5.36    5.36    5.36    7.14    1.79    3.57   25.00   21.43
1977  3    4.84    1.61    1.61    3.23    8.06   12.90    4.84    6.45    3.23    4.84   33.87   14.52
1977  4    3.33   25.00   16.67    0.00   10.00    5.00   10.00    3.33    5.00   10.00    6.67    5.00
1977  5   16.13   14.52   14.52    4.84    4.84    8.06    3.23    4.84    1.61    6.45   11.29    9.68
1977  6    5.00   11.67   13.33   20.00    0.00    6.67    5.00   10.00    3.33    8.33   11.67    5.00
1977  7   12.90    6.45    4.84    0.00    6.45    0.00    1.61    0.00    0.00   19.35   20.97   27.42
1977  8    1.61    3.23    3.23    3.23   12.90    1.61   20.97    6.45    3.23    3.23   27.42   12.90
1977  9   28.33   13.33    8.33    3.33   10.00    6.67    3.33    5.00   15.00    3.33    0.00    3.33
1977 10    0.00    3.23   25.81    1.61    0.00    1.61   12.90   20.97    8.06    4.84    4.84   16.13
1977 11    0.00   10.00   10.00    0.00    0.00    5.00   28.33   10.00   15.00    1.67    3.33   16.67
1977 12    9.68   35.48    4.84    4.84    8.06    4.84    4.84    0.00    0.00   16.13   11.29    0.00
1978  1    6.45    4.84    4.84    0.00    1.61    4.84    4.84    1.61    3.23    3.23   43.55   20.97
1978  2    0.00    3.57    7.14    7.14   12.50    3.57    8.93    1.79    1.79   10.71   30.36   12.50
1978  3    3.23    3.23   12.90    1.61    0.00    3.23   12.90    1.61    1.61    4.84   24.19   30.65
1978  4   13.33    0.00    0.00   15.00    0.00    0.00   28.33    0.00    0.00    6.67   30.00    6.67
1978  5    8.06    1.61    0.00   12.90   14.52   11.29    6.45    1.61    8.06    6.45    3.23   25.81
1978  6   41.67    5.00   11.67   18.33    3.33    1.67    0.00    0.00    0.00    1.67   10.00    6.67
1978  7   20.97   22.58    3.23    6.45    4.84    1.61    0.00    0.00    6.45   24.19    4.84    4.84
1978  8   14.52   16.13    4.84    6.45    3.23    0.00   11.29    0.00    8.06    4.84    3.23   27.42
1978  9    1.67    8.33    1.67    5.00    1.67    6.67   16.67    6.67    0.00    8.33   31.67   11.67
1978 10    9.68    1.61    9.68    0.00    4.84    0.00    8.06   12.90   11.29    3.23    6.45   32.26
1978 11    0.00   13.33    8.33    3.33    0.00    1.67   11.67    5.00   13.33    3.33    5.00   35.00
1978 12   22.58   17.74    4.84    8.06    9.68    1.61    1.61    1.61    1.61   16.13    6.45    8.06
1979  1    6.45   16.13   25.81    0.00    3.23    9.68    4.84    9.68    4.84    3.23    9.68    6.45
1979  2    0.00   16.07    7.14    1.79    8.93   17.86    1.79   10.71    7.14    8.93   16.07    3.57
1979  3    1.61    0.00    3.23   24.19   12.90    6.45    9.68    0.00    1.61    4.84   29.03    6.45
1979  4    0.00    5.00    6.67    0.00    0.00    1.67   23.33   11.67   10.00    5.00   30.00    6.67
1979  5    1.61   22.58    9.68    9.68    3.23    4.84    3.23    4.84    8.06    3.23   16.13   12.90
1979  6    1.67    0.00    0.00    5.00    5.00   10.00    3.33    0.00   20.00    0.00   31.67   23.33
1979  7    9.68    6.45    1.61    3.23    1.61    4.84   16.13    6.45   11.29    3.23    6.45   29.03
1979  8   20.97   16.13    3.23    3.23    9.68    0.00    4.84    1.61    1.61   20.97    8.06    9.68
1979  9    5.00   21.67    6.67    1.67   11.67    6.67    0.00   18.33   10.00    8.33    3.33    6.67
1979 10    1.61    9.68   12.90    4.84    8.06    8.06    4.84    9.68    8.06    6.45   12.90   12.90
1979 11    0.00    3.33    3.33    0.00    0.00    1.67   30.00   13.33    1.67    6.67   13.33   26.67
1979 12    4.84   16.13    8.06    0.00   16.13    3.23    9.68   12.90    3.23   16.13    1.61    8.06
1980  1    6.45   32.26    4.84   12.90    6.45    3.23    8.06    1.61    0.00    8.06   12.90    3.23
1980  2    8.62   12.07   13.79   13.79   10.34    5.17    1.72    0.00    0.00   15.52   18.97    0.00
1980  3   11.29    6.45   16.13    8.06   22.58    4.84    0.00    4.84    1.61   11.29   12.90    0.00
1980  4    0.00    8.33   10.00   15.00    8.33    6.67    5.00    3.33    1.67    5.00    6.67   30.00
1980  5    0.00    8.06    9.68    0.00    0.00    0.00    8.06    4.84    3.23    0.00   11.29   54.84
1980  6   15.00    6.67    5.00    3.33    6.67    1.67    8.33    1.67   10.00    5.00   21.67   15.00
1980  7   27.42   12.90   20.97    1.61    0.00    1.61    6.45    0.00    6.45    9.68    1.61   11.29
1980  8    0.00    9.68   16.13    0.00    1.61    0.00    0.00   30.65   20.97    0.00    0.00   20.97
1980  9    6.67   43.33   15.00    0.00    0.00    0.00    0.00   16.67   10.00    8.33    0.00    0.00
1980 10    4.84   17.74    8.06    1.61    0.00    4.84    4.84   11.29    6.45    6.45   19.35   14.52
1980 11   11.67   50.00   26.67    0.00    0.00    0.00    0.00    5.00    5.00    1.67    0.00    0.00
1980 12    6.45    6.45    6.45    6.45   22.58    6.45    6.45   11.29    4.84    8.06    8.06    6.45
1981  1    6.45    0.00   12.90    9.68    3.23   16.13    9.68    4.84    3.23    0.00   22.58   11.29
1981  2    8.93    7.14   25.00   16.07    0.00    3.57    7.14    0.00    0.00    0.00   23.21    8.93
1981  3    6.45    4.84    1.61   22.58    3.23    4.84   11.29    1.61    1.61    3.23   22.58   16.13
1981  4    1.67   18.33    8.33    8.33    0.00    5.00    1.67    8.33   11.67   13.33    3.33   20.00
1981  5    0.00    0.00    0.00    1.61    6.45    9.68    9.68    4.84    8.06    4.84   32.26   22.58
1981  6   16.67   23.33    3.33   11.67    3.33   11.67    6.67    0.00    1.67   15.00    5.00    1.67
1981  7    8.06   33.87    0.00    0.00    1.61    1.61    3.23    8.06    0.00    6.45    8.06   29.03
1981  8   20.97   29.03   12.90    9.68    1.61    3.23    0.00    0.00    0.00    9.68   12.90    0.00
1981  9    0.00   35.00   31.67    0.00    0.00    0.00    0.00   16.67    8.33    3.33    0.00    5.00
1981 10    6.45    6.45    6.45    0.00    1.61    4.84    4.84   22.58   17.74    0.00   11.29   17.74
1981 11   10.00    6.67    6.67   18.33    3.33    3.33    0.00    3.33    5.00   23.33   20.00    0.00
1981 12    1.61   17.74    4.84    3.23    0.00    4.84   16.13    1.61    4.84    6.45   33.87    4.84
1982  1    9.68   30.65    6.45    4.84    0.00   17.74    1.61    1.61    0.00    6.45    9.68   11.29
1982  2   12.50    7.14    5.36    0.00   12.50   12.50   14.29    1.79    7.14    3.57   17.86    5.36
1982  3    0.00    1.61    0.00    0.00    4.84    8.06   12.90    1.61    4.84    1.61   56.45    8.06
1982  4    8.33    5.00    5.00    0.00    8.33    1.67    5.00    5.00    0.00    6.67   46.67    8.33
1982  5    3.23   29.03    8.06    0.00    1.61    1.61    8.06    8.06   16.13    3.23   11.29    9.68
1982  6    8.33    0.00    5.00   11.67    8.33   18.33    8.33    0.00    0.00   10.00   21.67    8.33
1982  7    6.45   11.29   14.52    3.23    0.00   19.35    0.00    1.61    1.61    3.23   20.97   17.74
1982  8    0.00    3.23    3.23    0.00    0.00    1.61    1.61   11.29   38.71    0.00    1.61   38.71
1982  9    6.67    6.67    5.00    0.00    1.67    5.00   11.67   11.67    3.33   13.33    1.67   33.33
1982 10   16.13   16.13   33.87    4.84    3.23    1.61    0.00   12.90    3.23    8.06    0.00    0.00
1982 11    0.00   10.00   31.67    0.00    1.67    5.00    1.67   23.33   20.00    0.00    0.00    6.67
1982 12    6.45   22.58   14.52    3.23    1.61    3.23    0.00   14.52   12.90   12.90    6.45    1.61
1983  1    1.61   35.48   19.35    0.00    0.00    3.23    4.84    6.45    1.61   12.90    4.84    9.68
1983  2    0.00    3.57   30.36    1.79   10.71    3.57    1.79    3.57    1.79    0.00   19.64   23.21
1983  3    0.00    9.68   16.13    0.00    0.00    9.68   11.29    8.06   17.74    0.00   14.52   12.90
1983  4    0.00    8.33   15.00    0.00    0.00    3.33   15.00    5.00    1.67    0.00   21.67   30.00
1983  5    0.00   14.52   19.35    0.00    6.45    0.00    4.84    8.06   19.35    1.61   12.90   12.90
1983  6    3.33   18.33   20.00    0.00    0.00    0.00   13.33    5.00   13.33    3.33   16.67    6.67
1983  7   11.29    1.61    0.00    1.61   16.13    9.68   14.52    0.00    1.61    1.61   11.29   30.65
1983  8    0.00    4.84    8.06    4.84    3.23    0.00    9.68   11.29   12.90    3.23    6.45   35.48
1983  9    0.00   30.00   15.00    5.00    0.00    0.00    5.00   21.67   11.67    3.33    0.00    8.33
1983 10    0.00    8.06   12.90    1.61    3.23    4.84   11.29    6.45    3.23    9.68   29.03    9.68
1983 11    0.00    5.00    5.00    0.00    0.00    6.67   11.67    6.67    8.33   18.33   30.00    8.33
1983 12    8.06   17.74   19.35   12.90    4.84    1.61    3.23    1.61    6.45   12.90    6.45    4.84
1984  1   12.90   17.74    8.06    6.45    8.06   11.29    3.23    4.84    3.23   17.74    4.84    1.61
1984  2   12.07    3.45    0.00    1.72    8.62    6.90    6.90    1.72    0.00   12.07   46.55    0.00
1984  3    1.61    6.45    3.23   27.42    0.00    1.61   14.52    0.00    0.00   14.52   30.65    0.00
1984  4    0.00   15.00   11.67    0.00    0.00   11.67    5.00   11.67    5.00    0.00   23.33   16.67
1984  5    0.00    6.45   16.13    8.06    0.00    8.06    4.84    0.00   11.29    3.23   12.90   29.03
1984  6    0.00    1.67    5.00    5.00    1.67    8.33    3.33    3.33   18.33    3.33   10.00   40.00
1984  7   11.29    3.23    9.68    4.84    1.61    4.84   12.90    3.23    4.84   11.29    6.45   25.81
1984  8    4.84    6.45   16.13   12.90    1.61    1.61    4.84    6.45    6.45   27.42   11.29    0.00
1984  9    6.67   15.00    0.00    8.33   13.33    0.00   18.33    5.00    3.33    6.67   16.67    6.67
1984 10    1.61    6.45   14.52    0.00    1.61    6.45    3.23   17.74   12.90    4.84    3.23   27.42
1984 11    1.67   15.00   15.00    0.00    0.00    1.67    5.00    8.33    8.33    5.00   15.00   25.00
1984 12   14.52   14.52    0.00   29.03    9.68    0.00    3.23    0.00    0.00   25.81    3.23    0.00
1985  1    8.06   25.81    1.61    1.61   11.29    9.68    3.23    0.00    0.00   27.42    6.45    4.84
1985  2    8.93    3.57    3.57   17.86    7.14    7.14    3.57    1.79    3.57    8.93   19.64   14.29
1985  3    8.06    0.00    0.00    6.45    9.68   29.03    0.00    0.00    8.06    8.06   11.29   19.35
1985  4    1.67    3.33    1.67    6.67    0.00   10.00    8.33    0.00    8.33    3.33   51.67    5.00
1985  5    8.06    0.00    6.45    1.61    1.61   12.90    9.68    0.00    1.61    1.61   53.23    3.23
1985  6   11.67    1.67    8.33    3.33    5.00    0.00   31.67    3.33    5.00   10.00   13.33    6.67
1985  7    3.23    9.68    9.68    8.06   11.29    6.45    1.61    4.84    8.06   20.97    3.23   12.90
1985  8    4.84    4.84   14.52    0.00    0.00    8.06   11.29    8.06    8.06    1.61   11.29   27.42
1985  9    0.00   10.00   21.67    0.00    0.00    0.00   15.00    0.00    5.00    6.67   30.00   11.67
1985 10    6.45    6.45    4.84    3.23    0.00    8.06    4.84    3.23    8.06    8.06    9.68   37.10
1985 11   18.33    6.67   10.00   15.00    0.00    5.00    3.33    3.33    6.67    3.33    5.00   23.33
1985 12   11.29   16.13    4.84   19.35    1.61    1.61    4.84    0.00    1.61   14.52   24.19    0.00
1986  1    6.45    4.84    4.84   22.58    0.00    4.84    6.45    1.61    1.61   16.13   27.42    3.23
1986  2   12.50    8.93    0.00   26.79   25.00    1.79    0.00    0.00    0.00   25.00    0.00    0.00
1986  3    1.61    1.61    4.84   11.29   12.90    8.06    6.45    3.23    4.84    6.45   24.19   14.52
1986  4    3.33   15.00   13.33    0.00    0.00    5.00   18.33    3.33   11.67    0.00    3.33   26.67
1986  5    1.61    3.23   30.65    0.00    0.00    3.23    9.68    8.06    6.45    3.23   24.19    9.68
1986  6    6.67   10.00    5.00    3.33    0.00   10.00    3.33    5.00    6.67   31.67    3.33   15.00
1986  7   14.52   20.97   17.74    0.00    6.45    4.84    6.45    1.61    4.84    3.23    8.06   11.29
1986  8   22.58    8.06    3.23   11.29   17.74    8.06   12.90    0.00    0.00    0.00    4.84   11.29
1986  9   15.00   11.67   18.33    5.00   11.67    1.67    8.33   10.00   10.00    0.00    1.67    6.67
1986 10    3.23   16.13   14.52   12.90    3.23    1.61   16.13    6.45    8.06   12.90    0.00    4.84
1986 11    5.00   18.33   20.00   13.33    8.33    5.00    1.67   10.00    6.67    3.33    6.67    1.67
1986 12    0.00   11.29    4.84    1.61    4.84   12.90   14.52    0.00    1.61   11.29   29.03    8.06
1987  1    4.84   32.26    8.06    0.00    3.23    0.00    6.45    0.00    0.00   11.29   33.87    0.00
1987  2    7.14    7.14   14.29    1.79   23.21    7.14   12.50    3.57    7.14    1.79    7.14    7.14
1987  3   12.90    3.23    6.45    4.84    6.45    1.61    8.06    8.06    8.06   14.52   17.74    8.06
1987  4    1.67    1.67   16.67    0.00    1.67   10.00    3.33    5.00   23.33    0.00   18.33   18.33
1987  5    3.23    0.00    3.23    3.23    1.61    0.00   16.13    9.68    6.45    4.84    0.00   51.61
1987  6   11.67    5.00    5.00    0.00    0.00    0.00    5.00    6.67   41.67    3.33    1.67   20.00
1987  7    1.61    0.00    9.68    9.68   11.29    1.61   11.29    3.23   24.19    1.61   12.90   12.90
1987  8    0.00    0.00    0.00    0.00   11.29    1.61   20.97   12.90    8.06    3.23    1.61   40.32
1987  9    0.00   25.00   31.67    1.67    0.00    0.00    5.00    5.00   15.00   11.67    0.00    5.00
1987 10    0.00   22.58   14.52    0.00    0.00    1.61    9.68    6.45    8.06    3.23   25.81    8.06
1987 11    6.67   21.67    8.33    6.67    0.00    5.00    3.33    5.00    3.33   15.00   25.00    0.00
1987 12    0.00   20.97   16.13    1.61    0.00    4.84    4.84    4.84    9.68   14.52   19.35    3.23
1988  1    0.00    6.45   24.19    0.00   11.29    1.61    1.61    0.00   11.29    0.00   17.74   25.81
1988  2    8.62   15.52   17.24   27.59   17.24    0.00    3.45    0.00    0.00    3.45    6.90    0.00
1988  3    0.00    4.84   14.52    8.06   12.90    4.84    0.00    3.23    6.45   12.90   17.74   14.52
1988  4    5.00    1.67    5.00    0.00    8.33   11.67    0.00    0.00   10.00    0.00   40.00   18.33
1988  5    6.45   14.52   30.65    6.45    0.00    8.06    0.00    1.61   11.29    3.23    3.23   14.52
1988  6    0.00   11.67   25.00    1.67    0.00    8.33    1.67    5.00    1.67    0.00   23.33   21.67
1988  7    0.00    9.68    9.68    0.00   12.90    0.00   12.90   11.29   22.58    1.61    6.45   12.90
1988  8    4.84    6.45   16.13    1.61    0.00    1.61    9.68    6.45   19.35    3.23    0.00   30.65
1988  9    0.00   20.00   10.00    1.67    0.00    1.67   10.00   15.00    8.33    0.00   10.00   23.33
1988 10    4.84   66.13    9.68    0.00    0.00    0.00    3.23    9.68    1.61    3.23    0.00    1.61
1988 11   10.00    5.00   18.33   16.67    1.67    5.00    5.00    3.33    8.33    6.67   11.67    8.33
1988 12    0.00    6.45    3.23    6.45    4.84    1.61    9.68    6.45    8.06    8.06   25.81   19.35
1989  1   16.13    4.84    4.84   30.65    1.61   11.29    0.00    0.00    0.00   11.29   19.35    0.00
1989  2   14.29    0.00   12.50   10.71   10.71   12.50    3.57    0.00    0.00   12.50   23.21    0.00
1989  3    0.00    9.68    8.06    0.00    0.00    1.61    9.68    1.61   12.90    1.61   29.03   25.81
1989  4    0.00    0.00    5.00    5.00    1.67    5.00    5.00    6.67   21.67    1.67   13.33   35.00
1989  5   11.29    1.61    4.84    4.84    3.23   14.52    3.23    3.23    9.68    8.06    9.68   25.81
1989  6    6.67   10.00   18.33    5.00    0.00    1.67    6.67    3.33   10.00    6.67   10.00   21.67
1989  7   22.58    4.84    0.00    1.61    0.00    9.68   11.29    3.23    0.00   12.90   16.13   17.74
1989  8   16.13   11.29    1.61    3.23    3.23    4.84   25.81    0.00    0.00    9.68   14.52    9.68
1989  9    8.33    0.00    1.67   10.00   11.67    3.33   15.00    0.00    0.00    6.67   33.33   10.00
1989 10   11.29   33.87    8.06    9.68    0.00    0.00    9.68    0.00    3.23   20.97    0.00    3.23
1989 11   10.00    6.67    8.33    0.00   23.33    3.33   10.00    8.33   10.00    3.33    5.00   11.67
1989 12    1.61   22.58    9.68    0.00    0.00    8.06    8.06   14.52    4.84    1.61   24.19    4.84
1990  1    4.84   19.35    9.68    6.45    1.61   14.52    6.45    1.61    4.84    9.68   12.90    8.06
1990  2    7.14    0.00   10.71    3.57    3.57    7.14    5.36    0.00    8.93    0.00   42.86   10.71
1990  3    0.00    4.84    4.84   12.90    3.23   22.58    3.23    0.00   14.52    8.06    9.68   16.13
1990  4    8.33    8.33   15.00    1.67    0.00    1.67    1.67   10.00    5.00    8.33    3.33   36.67
1990  5    3.23   25.81   20.97    0.00    0.00    0.00    1.61   12.90   14.52    6.45    0.00   14.52
1990  6    3.33   10.00   10.00    1.67   15.00    3.33    6.67    8.33    1.67   23.33   10.00    6.67
1990  7    8.06   12.90   14.52    0.00    6.45    1.61   12.90    1.61    4.84   14.52    9.68   12.90
1990  8   20.97   20.97    4.84    8.06    4.84    3.23    1.61    0.00    0.00   14.52    9.68   11.29
1990  9    0.00    3.33   15.00    0.00    1.67   10.00    8.33    0.00   11.67    6.67    1.67   41.67
1990 10    6.45   11.29   22.58    8.06    3.23    0.00   20.97    3.23    8.06    0.00   11.29    4.84
1990 11   20.00   10.00    8.33    0.00    3.33    0.00   11.67    0.00    1.67   18.33    1.67   25.00
1990 12    3.23   19.35   29.03    6.45    0.00    3.23    3.23    4.84    9.68   16.13    0.00    4.84
1991  1    0.00   27.42   16.13    8.06    1.61    4.84    6.45    4.84    3.23    3.23   11.29   12.90
1991  2   10.71    7.14   12.50    8.93   21.43    3.57    8.93    8.93    3.57    7.14    7.14    0.00
1991  3    1.61    3.23    4.84    8.06   17.74    3.23   14.52    1.61    0.00    8.06   37.10    0.00
1991  4    8.33   15.00   23.33    1.67    1.67   11.67   10.00   11.67    1.67    8.33    3.33    3.33
1991  5    0.00    0.00   17.74    0.00   22.58    1.61    3.23    3.23   33.87    0.00    3.23   14.52
1991  6    6.67   26.67   21.67    1.67    0.00    8.33    1.67    3.33   10.00    5.00    8.33    6.67
1991  7    1.61   30.65    8.06    4.84    1.61    4.84    1.61    0.00    3.23    6.45   22.58   14.52
