,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1930-12-01,17.98,14.76,13.3,14.930000000000001,13.719999999999999,14.290000000000001,12.76
1931-01-01,18.580000000000002,16.66,15.0,15.729999999999999,13.22,15.59,13.56
1931-02-01,16.580000000000002,14.360000000000001,13.9,15.43,13.620000000000001,14.29,13.36
1931-03-01,16.38,14.26,14.0,15.129999999999999,13.32,13.79,12.459999999999999
1931-04-01,15.479999999999999,12.06,12.6,12.83,12.120000000000001,10.690000000000001,10.559999999999999
1931-05-01,12.180000000000001,8.66,10.3,9.629999999999999,9.520000000000001,8.49,8.86
1931-06-01,10.88,6.76,8.100000000000001,7.03,6.720000000000001,4.99,5.46
1931-07-01,11.08,6.76,8.200000000000001,6.83,6.42,4.69,5.56
1931-08-01,9.98,6.26,7.8999999999999995,7.530000000000001,6.819999999999999,6.39,6.06
1931-09-01,11.08,7.96,8.4,9.23,7.42,6.789999999999999,7.66
1931-10-01,12.979999999999999,12.26,11.799999999999999,12.13,10.520000000000001,12.09,11.56
1931-11-01,16.580000000000002,14.86,14.0,14.73,12.120000000000001,14.09,12.959999999999999
1931-12-01,16.98,16.36,15.0,15.73,13.52,15.690000000000001,13.46
1932-01-01,17.78,16.06,14.6,15.78,13.120000000000001,16.09,13.26
1932-02-01,18.680000000000003,15.760000000000002,15.4,17.080000000000002,14.92,15.39,13.26
1932-03-01,17.88,14.56,14.8,15.379999999999999,14.62,14.19,12.559999999999999
1932-04-01,15.979999999999999,13.16,13.1,13.28,12.82,11.690000000000001,11.459999999999999
1932-05-01,12.580000000000002,8.959999999999999,10.1,9.98,9.42,8.19,8.059999999999999
1932-06-01,10.38,6.959999999999999,8.8,7.08,7.5200000000000005,5.59,6.46
1932-07-01,8.98,4.960000000000001,6.9,5.98,6.220000000000001,3.99,5.46
1932-08-01,9.58,6.0600000000000005,7.3,6.48,6.42,5.289999999999999,5.76
1932-09-01,11.98,8.86,9.3,9.88,9.92,8.29,7.86
1932-10-01,14.58,12.56,12.299999999999999,13.280000000000001,12.22,11.190000000000001,10.860000000000001
1932-11-01,15.280000000000001,13.56,13.5,14.58,12.120000000000001,13.690000000000001,12.76
1932-12-01,17.38,14.959999999999999,14.8,15.38,14.02,13.99,13.06
1933-01-01,19.380000000000003,18.36,17.1,17.779999999999998,15.82,16.39,15.46
1933-02-01,19.880000000000003,17.76,16.7,17.080000000000002,15.82,16.79,14.56
1933-03-01,18.479999999999997,16.06,16.400000000000002,16.08,13.62,15.29,14.26
1933-04-01,15.979999999999999,13.36,13.6,12.78,11.02,11.690000000000001,10.26
1933-05-01,13.48,9.26,10.4,10.18,8.72,7.6899999999999995,7.56
1933-06-01,9.68,6.76,7.9,6.58,6.5200000000000005,4.39,5.76
1933-07-01,10.379999999999999,6.66,8.0,7.38,7.32,5.390000000000001,5.76
1933-08-01,10.48,7.66,8.4,8.08,7.72,6.489999999999999,7.36
1933-09-01,12.08,9.36,10.200000000000001,10.48,9.92,9.49,9.46
1933-10-01,13.379999999999999,11.46,11.399999999999999,12.38,10.520000000000001,12.09,10.96
1933-11-01,15.180000000000001,12.26,12.8,13.780000000000001,12.42,12.09,11.559999999999999
1933-12-01,17.48,16.46,15.5,16.28,15.02,15.39,14.16
1934-01-01,17.380000000000003,15.959999999999999,15.6,16.58,13.72,14.79,12.66
1934-02-01,18.180000000000003,16.060000000000002,16.5,17.080000000000002,16.12,15.59,14.860000000000001
1934-03-01,16.979999999999997,14.46,14.600000000000001,15.479999999999999,13.92,13.59,12.66
1934-04-01,16.08,12.26,13.6,13.78,13.02,12.090000000000002,12.26
1934-05-01,12.580000000000002,8.36,10.1,9.78,9.22,7.99,7.959999999999999
1934-06-01,10.98,7.26,8.4,8.38,7.72,5.99,6.26
1934-07-01,9.58,6.0600000000000005,7.6000000000000005,6.78,6.5200000000000005,4.59,5.66
1934-08-01,10.78,7.66,8.9,8.98,8.62,7.09,7.56
1934-09-01,12.38,9.86,10.6,10.780000000000001,9.120000000000001,9.59,9.66
1934-10-01,13.78,11.86,11.9,12.18,11.22,10.99,10.760000000000002
1934-11-01,16.880000000000003,14.86,15.1,15.08,13.920000000000002,14.690000000000001,13.76
1934-12-01,19.78,18.96,19.0,18.68,17.32,17.990000000000002,16.76
1935-01-01,20.880000000000003,19.86,19.2,19.08,16.92,18.49,16.46
1935-02-01,20.680000000000003,18.86,18.7,19.28,18.32,17.29,16.060000000000002
1935-03-01,18.68,15.86,16.400000000000002,16.88,15.92,15.489999999999998,14.56
1935-04-01,16.88,13.76,14.7,14.879999999999999,13.22,12.590000000000002,12.559999999999999
1935-05-01,12.38,9.459999999999999,10.3,9.68,9.020000000000001,8.09,8.26
1935-06-01,11.78,7.459999999999999,8.8,7.98,7.12,5.29,6.26
1935-07-01,10.08,6.26,7.700000000000001,7.680000000000001,6.92,5.09,5.76
1935-08-01,10.58,7.5600000000000005,9.0,8.680000000000001,7.52,6.89,7.76
1935-09-01,10.88,7.859999999999999,8.700000000000001,8.280000000000001,8.02,6.6899999999999995,7.5600000000000005
1935-10-01,13.78,12.56,11.7,12.88,11.22,11.790000000000001,11.360000000000001
1935-11-01,13.88,11.76,11.8,12.080000000000002,11.32,11.09,10.66
1935-12-01,18.18,17.46,16.7,17.380000000000003,16.32,17.59,16.16
