,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1914-04-01,-0.73,-0.75,-0.57,-0.92,-0.66,-0.75,-0.91
1914-05-01,-2.2,-3.53,-2.37,-2.19,-1.31,-3.07,-1.89
1914-06-01,-1.94,-1.95,-0.74,-1.85,-1.51,-1.62,-1.09
1914-07-01,-1.21,-0.65,-0.88,-1.51,-1.04,-0.77,-0.8
1914-08-01,-1.43,-0.34,-0.2,-1.46,-1.19,-0.43,0.12
1914-09-01,-1.43,0.47,0.07,-0.56,-1.04,-0.02,1.04
1914-10-01,-1.04,0.88,0.26,-0.34,-1.34,2.24,1.9
1914-11-01,-1.49,0.0,-1.39,-0.56,-2.73,0.37,-0.82
1914-12-01,-2.27,-2.41,-2.3,-1.11,-3.6,-0.22,-0.76
1915-01-01,-0.75,1.77,-0.85,-0.43,-2.36,-0.42,-0.5
1915-02-01,-1.98,-1.38,-1.93,-2.52,-3.92,-1.32,-1.45
1915-03-01,-2.8,-4.51,-3.5,-3.23,-1.79,-2.92,-1.36
1915-04-01,-1.83,-1.45,-1.18,-1.92,-2.16,-1.15,-1.51
1915-05-01,-1.3,-1.43,-0.37,-2.59,-1.11,-0.97,-1.09
1915-06-01,-0.14,-1.45,-0.64,-2.35,-1.01,-1.92,-1.49
1915-07-01,0.09,-0.25,0.22,-2.41,-0.04,1.23,0.6
1915-08-01,-0.23,-0.54,-0.1,-1.76,0.21,-1.03,0.32
1915-09-01,0.57,0.87,0.47,-0.96,-0.14,1.68,2.64
1915-10-01,0.56,2.08,0.76,-0.24,0.16,2.04,1.2
1915-11-01,-0.79,-0.6,-1.09,-1.46,-1.93,0.67,0.38
1915-12-01,-0.67,0.89,-0.1,-0.51,-1.0,1.18,0.64
1916-01-01,-1.55,-0.53,-0.25,-0.43,-0.86,-0.42,-0.1
1916-02-01,0.22,1.82,-1.02,1.08,0.18,0.58,1.65
1916-03-01,0.3,2.19,2.3,0.37,1.91,-0.22,0.94
1916-04-01,-0.33,1.25,0.52,0.38,0.34,0.15,1.89
1916-05-01,-0.2,-0.03,0.23,-0.49,-0.01,-1.27,0.11
1916-06-01,1.26,0.95,0.86,-0.25,1.59,0.78,1.41
1916-07-01,0.09,-0.65,-0.38,-1.21,0.56,-0.57,-0.5
1916-08-01,-0.33,-1.14,-0.7,-2.96,-0.69,-1.53,-0.78
1916-09-01,-0.53,1.17,-0.23,-0.56,-0.44,0.78,1.64
1916-10-01,-0.44,-0.72,-0.74,-0.64,0.66,-0.46,0.1
1916-11-01,0.01,1.0,0.21,-0.46,1.07,1.57,0.88
1916-12-01,0.33,1.69,1.6,2.59,1.5,3.18,3.04
1917-01-01,-0.65,1.17,1.15,2.37,1.04,0.48,2.4
1917-02-01,-2.68,-1.18,-0.52,-0.82,-1.62,-0.62,-0.05
1917-03-01,-1.3,0.49,0.1,-0.13,0.01,-0.02,0.84
1917-04-01,-0.73,1.35,0.52,-0.32,0.64,0.15,0.19
1917-05-01,0.3,1.27,0.13,-0.39,0.99,-0.57,0.11
1917-06-01,0.36,0.75,-0.14,-1.45,-0.21,-0.02,0.41
1917-07-01,0.19,0.85,0.32,-1.31,0.06,0.13,-0.2
1917-08-01,-1.43,-0.04,-0.3,-1.26,-0.69,-1.13,-0.08
1917-09-01,-0.83,1.27,0.27,-0.56,0.36,-0.42,0.74
1917-10-01,0.36,1.08,-0.24,-0.04,-0.64,0.74,0.5
1917-11-01,0.81,1.3,0.51,1.54,1.07,0.67,1.88
1917-12-01,-0.57,-0.31,0.2,0.79,-0.1,-1.32,-0.66
1918-01-01,-1.15,-0.93,-0.25,-0.03,0.34,-1.52,-0.1
1918-02-01,-1.08,-0.48,0.37,-0.42,0.28,0.08,1.75
1918-03-01,-0.4,-2.01,-0.9,-0.03,1.01,-1.42,-0.06
1918-04-01,0.07,0.35,-0.27,-0.62,-0.26,-0.75,-1.11
1918-05-01,-0.3,-0.43,-0.27,-1.79,-1.31,-0.57,-0.09
1918-06-01,0.06,-0.25,0.06,-1.55,-1.91,-0.82,-1.79
1918-07-01,-1.41,-3.15,-1.68,-3.41,-2.24,-2.57,-2.5
1918-08-01,-0.83,-0.14,-0.6,-1.66,-1.39,-0.53,-1.28
1918-09-01,-1.53,-0.73,-1.23,-1.36,-1.04,-1.32,-1.16
1918-10-01,-0.74,-0.12,-0.34,-1.44,-0.54,0.14,0.3
1918-11-01,-1.39,-1.0,-1.29,-1.36,-1.73,-1.03,-1.42
1918-12-01,-2.67,-2.61,-2.0,-1.91,-1.8,-0.72,-1.26
1919-01-01,-2.75,-1.63,-3.05,-1.43,-3.76,-1.32,-2.3
1919-02-01,-1.08,-0.08,-0.83,-0.12,-0.92,-0.12,0.25
1919-03-01,-1.3,0.09,-0.9,-1.23,-1.49,0.88,0.14
1919-04-01,-1.83,0.45,-1.88,-1.62,-1.86,-0.35,-1.51
1919-05-01,-1.3,-0.83,-1.57,-1.99,-2.41,-0.07,-1.39
1919-06-01,-0.74,-0.25,-0.64,-2.35,-2.01,0.08,0.31
1919-07-01,-0.71,-0.15,-0.68,-2.51,-1.54,0.33,0.3
1919-08-01,-0.83,-0.34,-0.6,-1.86,-0.89,-0.43,-0.28
1919-09-01,-1.83,-0.83,-0.93,-1.66,-1.44,-0.92,-0.66
1919-10-01,-1.04,0.68,-0.24,-0.14,-1.14,0.54,0.7
1919-11-01,-1.39,-0.6,-1.69,-1.26,-2.53,-1.33,-0.52
1919-12-01,-1.77,-0.31,-1.4,-0.81,-2.4,-0.22,0.14
1920-01-01,-2.55,-3.03,-2.45,-3.33,-2.36,-1.92,-1.8
1920-02-01,-1.68,-0.18,-0.73,-1.62,-0.12,-0.32,1.65
1920-03-01,-1.4,0.69,-0.6,-1.63,-1.09,1.48,1.44
1920-04-01,-1.43,0.35,-1.38,-2.32,-1.56,-0.45,0.29
1920-05-01,-1.9,-1.39,-1.97,-3.59,-3.51,-1.97,-1.79
1920-06-01,-0.54,0.29,-0.74,-2.15,-4.01,-0.32,1.21
1920-07-01,-0.61,0.59,-0.18,-2.21,-1.94,1.03,1.0
1920-08-01,-0.93,-1.6,-2.0,-2.76,-0.79,-1.93,-2.88
1920-09-01,-1.13,-1.49,-1.73,-2.46,-0.14,-2.42,-2.06
1920-10-01,-0.54,0.22,-0.94,-1.44,-0.34,0.04,1.0
1920-11-01,-1.29,-0.96,-1.59,-2.16,-2.53,0.67,-1.02
1920-12-01,-1.57,0.53,-0.7,0.62,-1.5,1.18,1.44
1921-01-01,-1.75,-0.19,-0.45,-0.9,-0.66,-1.82,0.0
1921-02-01,-2.18,-1.14,-0.93,-1.69,-0.62,-1.12,-0.05
1921-03-01,-1.3,0.23,-0.5,-1.3,-2.09,-0.32,0.34
1921-04-01,-1.73,-0.91,-1.07,-1.79,-1.46,-1.35,-1.41
1921-05-01,-1.2,-0.39,-1.37,-2.76,-1.11,-0.47,0.41
1921-06-01,0.16,0.19,-0.24,-0.32,-0.01,-0.22,-0.29
1921-07-01,-0.81,0.09,-0.48,-0.48,-0.54,0.23,0.4
1921-08-01,-0.43,-0.1,-0.1,-0.33,-1.29,0.57,-1.88
1921-09-01,-0.43,1.21,-0.13,0.77,-0.54,0.08,1.14
1921-10-01,-0.34,0.12,-0.74,-0.81,-0.24,-1.66,-1.9
1921-11-01,-1.09,-0.66,-1.09,-0.33,-1.63,0.77,0.78
1921-12-01,-1.67,-0.37,-0.7,-1.28,-1.2,-0.82,-0.56
1922-01-01,-0.15,-3.39,-1.35,-0.7,1.54,-1.62,-0.9
1922-02-01,-1.38,-1.34,0.48,-0.49,0.88,-0.42,0.65
1922-03-01,-1.3,-1.47,-0.6,-1.5,-1.99,-2.32,-2.86
1922-04-01,-0.83,-0.01,0.12,-0.29,-1.16,-0.85,-0.31
1922-05-01,-0.6,-0.49,-0.07,-0.76,-0.71,-1.17,-0.79
1922-06-01,-0.94,-2.11,-1.14,-0.92,0.09,-2.52,-1.99
1922-07-01,-0.81,-1.01,-0.28,-0.58,0.06,-1.17,-0.8
1922-08-01,0.07,0.5,0.5,-0.63,-0.19,-0.83,-0.68
1922-09-01,-0.33,-0.19,0.17,-1.13,0.06,-0.82,-0.16
1922-10-01,0.06,2.22,1.76,0.69,0.06,2.54,2.5
1922-11-01,-0.09,1.44,0.01,-0.13,-1.33,-0.13,-0.32
1922-12-01,-0.77,-0.07,0.6,0.22,-1.2,-0.92,0.04
1923-01-01,-1.35,-1.79,0.15,-1.4,0.44,-1.62,-0.9
1923-02-01,-2.68,-2.24,-1.63,-1.39,-3.12,-0.82,-1.95
1923-03-01,-2.3,-1.87,-1.4,-2.3,-2.29,-1.32,-0.56
1923-04-01,-2.23,-2.21,-0.68,-1.39,-1.06,-2.15,-2.11
1923-05-01,-0.3,-0.29,-0.17,-1.36,-0.11,-2.17,-1.19
1923-06-01,-0.74,-0.51,-0.54,-0.42,-1.11,-2.12,-2.29
1923-07-01,-1.41,-2.41,-1.48,-0.88,-0.84,-2.77,-1.7
1923-08-01,-1.63,-1.9,-1.1,-1.03,-1.49,-0.93,0.22
1923-09-01,-0.83,0.31,0.07,0.07,-0.84,0.38,0.84
1923-10-01,-0.64,-1.38,0.16,0.19,0.46,-1.56,-0.1
1923-11-01,0.01,2.44,1.71,0.27,-0.03,3.08,3.68
1923-12-01,0.73,2.53,1.1,1.52,-0.6,3.39,3.24
1924-01-01,-0.35,1.01,0.45,0.4,-0.56,1.59,1.7
1924-02-01,-0.28,0.56,-0.13,-0.09,-0.12,1.09,2.45
1924-03-01,0.2,-1.47,-0.1,-0.3,1.91,-1.51,0.24
1924-04-01,1.57,2.19,2.43,1.61,2.34,3.06,2.99
1924-05-01,-0.4,-0.79,-0.47,-0.26,-0.11,-1.76,-0.59
1924-06-01,-0.94,-0.31,-0.24,-0.02,-0.01,-0.91,-0.19
1924-07-01,-0.81,0.09,-0.18,-0.08,-1.04,0.24,0.4
1924-08-01,-0.33,-0.6,-0.5,-0.23,-0.19,0.18,1.02
1924-09-01,-0.23,1.11,0.37,-0.23,0.06,4.99,2.84
1924-10-01,-0.14,1.02,1.16,0.19,0.36,2.05,0.4
1924-11-01,-0.29,0.44,0.41,-0.63,0.77,1.38,2.18
1924-12-01,-1.67,-0.97,-1.0,-1.08,-0.2,-2.11,-0.06
1925-01-01,-0.85,-1.19,-0.25,-0.9,0.74,-1.61,0.4
1925-02-01,-1.48,-2.44,-1.02,-2.09,-1.12,-2.01,-1.15
1925-03-01,-1.5,-0.27,-0.6,-1.6,-2.39,-0.91,0.04
1925-04-01,-1.13,0.29,-0.17,-0.99,-1.66,-0.64,-0.11
1925-05-01,-0.6,-1.69,-0.87,-1.46,-0.71,-2.96,-1.19
1925-06-01,-0.94,-1.61,-1.74,-0.82,-0.71,-2.81,-1.59
1925-07-01,-0.51,-0.41,-0.68,-0.38,0.16,-1.46,-0.5
1925-08-01,-1.13,-1.5,-1.1,-0.63,-0.79,-2.42,-1.48
1925-09-01,-1.43,-1.59,-0.73,-1.63,-2.04,-0.71,-2.06
1925-10-01,-0.64,0.02,0.06,-1.01,-0.44,-0.05,1.5
1925-11-01,-1.59,-0.06,-0.29,-0.93,-2.53,-1.62,-1.22
1925-12-01,-1.27,1.43,-0.5,0.12,-2.6,1.29,0.14
1926-01-01,-1.05,0.41,0.05,-2.8,-0.86,2.53,0.3
1926-02-01,-3.48,-2.74,-2.33,-2.19,-3.82,-1.07,-1.45
1926-03-01,-2.0,-0.87,-1.4,-1.6,-2.19,-1.87,-0.06
1926-04-01,-0.73,1.99,0.43,-0.29,-0.66,1.4,1.99
1926-05-01,-0.6,-0.69,-0.07,-0.96,-1.01,-0.12,-1.89
1926-06-01,-1.04,0.09,-0.14,-0.52,-0.71,-0.47,0.51
1926-07-01,-0.41,0.09,-0.08,-0.08,0.16,0.38,0.4
1926-08-01,-0.73,-1.3,-0.9,-0.93,-0.29,1.02,-0.38
1926-09-01,-1.23,-0.19,-0.43,-0.43,-1.34,0.93,0.64
1926-10-01,-0.34,-0.48,-0.14,-0.81,-0.44,-0.51,-1.4
1926-11-01,-1.59,-0.86,-1.39,-1.73,-1.23,0.02,-0.82
1926-12-01,-1.27,-2.17,-1.2,-1.28,0.1,-1.27,-0.56
1927-01-01,-1.15,0.61,-0.05,-0.4,-0.36,2.13,1.8
1927-02-01,-0.78,1.16,1.27,-0.19,-0.12,1.63,0.55
1927-03-01,-1.4,0.03,-0.2,-1.2,-0.89,0.13,0.14
1927-04-01,-1.83,-0.81,-0.68,-1.69,-2.16,-0.2,-1.51
1927-05-01,-0.9,-1.59,-1.07,-1.16,-1.01,-1.32,-0.69
1927-06-01,-1.54,-2.01,-1.74,-2.72,-1.11,-2.97,-1.69
1927-07-01,-0.61,-0.71,-0.38,-0.38,0.46,-1.02,-0.5
1927-08-01,-1.13,-1.1,-1.1,-1.93,-0.49,-2.28,-1.48
1927-09-01,-1.23,-0.49,-0.13,-1.53,1.46,-0.17,-0.56
1927-10-01,-1.14,0.62,0.76,-0.71,-1.14,0.29,-0.3
1927-11-01,-1.29,-2.06,-1.49,-2.43,-1.83,-1.68,-1.82
1927-12-01,-1.27,-1.27,-1.4,-2.48,-0.4,-1.27,0.04
1928-01-01,-1.35,-0.79,-0.21,-0.9,0.54,-0.67,1.5
1928-02-01,0.92,1.06,1.11,1.21,1.58,1.73,1.25
1928-03-01,0.3,-0.27,0.84,0.5,2.51,0.33,1.74
1928-04-01,1.17,1.69,1.66,-0.59,1.44,1.3,1.19
1928-05-01,0.7,0.31,0.97,0.74,0.09,-0.62,0.71
1928-06-01,-0.54,-2.01,-1.1,0.08,0.49,-1.97,-1.49
1928-07-01,-0.61,-0.31,0.56,0.62,0.66,0.58,-0.2
1928-08-01,-0.33,-0.6,-0.96,0.27,0.41,-0.58,0.62
1928-09-01,-0.33,-0.79,-0.49,-0.73,-1.14,0.33,0.84
1928-10-01,0.06,-0.08,0.0,-0.51,-0.24,0.69,0.2
1928-11-01,0.61,0.14,-0.75,0.07,0.18,0.12,1.38
1928-12-01,-0.57,-0.87,-0.86,-1.18,0.61,-1.97,0.64
1929-01-01,-0.15,-0.89,-1.41,-0.3,-0.05,-1.07,0.6
1929-02-01,-0.98,0.46,-0.89,-0.69,-1.81,0.63,1.15
1929-03-01,-0.3,0.63,-0.46,-0.3,-0.08,-1.37,0.64
1929-04-01,0.27,-1.31,-1.03,-0.39,0.75,-2.4,-0.31
1929-05-01,0.0,-1.09,-1.03,-0.66,0.1,-2.42,-0.79
1929-06-01,0.26,0.29,0.4,-0.02,0.5,0.43,0.11
1929-07-01,-0.11,-1.71,-1.14,-0.88,-0.63,-1.72,-1.2
1929-08-01,0.07,-1.1,-1.36,-0.83,-0.18,-0.88,-0.18
1929-09-01,-0.93,-1.09,-1.29,-0.83,-1.33,-0.57,0.14
1929-10-01,0.16,0.72,-0.2,-0.01,0.67,0.19,1.1
1929-11-01,0.01,0.24,-0.65,-0.93,-0.12,0.12,-0.72
1929-12-01,-0.47,-1.27,-1.46,-1.88,-1.19,-0.67,-2.26
1930-01-01,-0.85,-2.49,-2.31,-2.2,-2.15,-2.97,-1.4
1930-02-01,-1.68,-1.54,-1.59,-1.19,-1.01,-0.47,1.65
1930-03-01,-0.5,0.53,-0.76,-0.5,-1.18,-0.27,0.14
1930-04-01,-0.93,0.19,0.47,-0.49,0.15,-1.3,0.59
1930-05-01,-1.1,-0.59,-0.73,-0.76,-0.8,-0.42,0.41
1930-06-01,-0.74,-1.01,-0.8,-0.42,-0.9,-1.17,-0.89
1930-07-01,-0.71,-2.01,-1.74,-0.88,-0.73,-2.12,-2.2
1930-08-01,0.77,-0.9,-0.46,-0.73,0.42,-2.88,-1.28
1930-09-01,-1.03,-3.09,-2.19,-1.53,-0.93,-3.47,-2.56
1930-10-01,-1.54,-1.98,-1.2,-1.01,-1.53,-1.81,-1.8
1930-11-01,-1.79,-1.56,-1.55,-1.53,-2.12,-1.88,-1.92
1930-12-01,1.53,-0.27,-1.86,-1.58,-0.89,-0.27,-0.16
1931-01-01,-0.65,-1.29,-2.41,-1.5,-3.05,-0.47,-0.9
1931-02-01,-2.68,-2.94,-3.29,-2.19,-2.71,-1.87,-0.95
1931-03-01,-2.1,-0.97,-1.96,-1.5,-1.58,-1.47,-0.36
1931-04-01,-0.83,-1.31,-1.44,-1.39,-0.45,-1.9,-0.91
1931-05-01,-1.8,-1.29,-1.53,-1.06,-0.2,-0.62,0.41
1931-06-01,-1.14,-1.91,-1.5,-1.52,-0.5,-1.67,-2.09
1931-07-01,-0.61,-0.81,-0.64,-1.38,-1.63,-1.62,-0.8
1931-08-01,-1.33,-1.4,-1.66,-1.83,-1.58,-1.68,-1.98
1931-09-01,-1.53,-2.59,-2.29,-1.53,-2.73,-3.47,-1.46
1931-10-01,-1.04,1.62,0.4,0.09,-1.53,1.99,1.8
1931-11-01,0.71,2.44,0.65,0.77,-0.62,2.22,1.88
1931-12-01,-0.97,0.93,0.14,-0.78,-1.39,0.93,0.64
1932-01-01,-1.25,-1.49,-2.11,-1.67,-2.65,-0.27,-1.1
1932-02-01,-1.18,-3.54,-2.09,-1.36,-1.41,-1.67,-1.85
1932-03-01,-0.5,-1.47,-0.76,-1.17,-0.28,-1.17,-0.66
1932-04-01,-0.23,-0.31,-0.84,-1.06,0.85,-1.2,-0.71
1932-05-01,-1.2,-1.89,-1.43,-1.13,0.3,-1.42,-0.79
1932-06-01,-1.34,-1.51,-0.7,-1.49,-0.6,-1.37,-1.79
1932-07-01,-1.61,-2.21,-1.74,-1.35,-0.33,-2.12,-1.8
1932-08-01,-1.53,-2.0,-1.86,-1.9,-0.78,-2.18,-0.98
1932-09-01,-0.43,-2.29,-1.79,-0.7,0.67,-2.17,-0.86
1932-10-01,0.56,1.02,0.6,0.02,0.67,-1.21,0.5
1932-11-01,0.01,0.94,0.45,0.6,-0.82,1.02,1.78
1932-12-01,-0.17,-0.97,-0.16,-0.75,0.11,-1.27,-0.26
1933-01-01,-0.05,1.11,0.69,-0.27,-0.15,-0.57,0.7
1933-02-01,-0.38,-1.04,-0.99,-1.06,-0.51,1.33,0.55
1933-03-01,-0.1,1.53,1.14,0.23,-0.88,1.63,2.04
1933-04-01,-0.03,0.29,0.16,-0.66,-1.75,0.4,-0.81
1933-05-01,-0.6,-1.69,-1.13,-1.23,-1.6,-2.02,-2.09
1933-06-01,-1.74,-2.41,-1.9,-1.89,-0.9,-3.67,-2.09
1933-07-01,-0.61,-1.91,-1.24,-0.95,0.17,-1.72,-1.0
1933-08-01,-0.53,-0.7,-0.76,-1.6,-0.48,-0.88,-0.28
1933-09-01,-0.63,-0.69,-0.29,-0.5,0.37,-0.17,0.64
1933-10-01,-0.44,0.32,-0.2,0.42,-0.73,1.59,1.4
1933-11-01,-0.39,-0.66,0.35,-0.1,0.08,-0.68,0.08
1933-12-01,-0.07,1.63,0.54,0.25,0.81,0.53,1.74
1934-01-01,-2.05,-1.39,-0.71,-0.87,-1.95,-2.17,-1.8
1934-02-01,-2.18,-1.74,-0.59,-1.36,-0.01,-0.77,0.95
1934-03-01,-1.7,-1.27,-1.26,-0.77,-0.78,-1.17,-0.36
1934-04-01,-0.43,-0.11,-0.03,-0.56,-0.05,-0.5,1.09
1934-05-01,-1.4,-2.09,-1.23,-1.43,-0.3,-2.02,-1.49
1934-06-01,-1.04,-1.71,-1.3,-1.19,-0.6,-1.67,-1.59
1934-07-01,-1.11,-0.91,-0.84,-1.35,-0.83,-1.62,-1.3
1934-08-01,-0.63,-0.6,-0.46,-0.6,-0.18,-0.78,0.42
1934-09-01,-0.13,-0.19,0.01,0.1,-0.43,-0.07,0.64
1934-10-01,0.16,0.82,0.5,-1.18,-0.13,-0.41,0.9
1934-11-01,1.31,3.04,2.55,0.5,1.68,2.02,2.48
1934-12-01,1.93,5.13,4.84,2.75,3.71,2.83,3.94
1935-01-01,2.15,2.71,2.69,1.33,0.85,1.93,2.3
1935-02-01,0.72,0.46,1.91,1.14,3.19,0.03,1.65
1935-03-01,0.1,-0.37,0.74,0.03,2.02,-0.07,0.54
1935-04-01,0.57,0.59,1.36,1.34,1.05,-0.2,0.99
1935-05-01,-1.2,-2.09,-1.23,-1.53,-0.5,-1.72,-1.29
1935-06-01,-0.34,-1.21,-0.5,-0.89,-0.8,-1.77,-1.59
1935-07-01,-0.91,-1.71,-1.24,-0.15,0.17,-1.22,-1.2
1935-08-01,-1.23,-0.6,0.24,-0.5,-1.08,-0.08,0.52
1935-09-01,-1.63,-2.99,-1.59,-1.5,-0.13,-3.37,-1.66
1935-10-01,-0.34,0.72,-0.2,0.02,-0.33,0.39,1.2
1935-11-01,-1.79,-2.26,-0.85,-2.3,-0.92,-2.68,-1.52
1935-12-01,0.23,2.73,1.54,0.85,1.41,2.83,2.94
1936-01-01,-0.65,-1.19,-0.21,-0.87,0.85,-0.87,0.0
1936-02-01,-1.48,-2.24,-0.89,-1.56,-0.11,-2.47,-0.55
1936-03-01,-2.0,-3.07,-2.46,-2.07,-1.58,-3.07,-1.46
1936-04-01,-0.23,1.29,0.86,0.04,0.95,-0.4,0.19
1936-05-01,-1.8,-1.69,-1.73,-1.63,-1.4,-2.12,-1.19
1936-06-01,-0.94,-0.51,-0.5,-0.69,-0.3,-0.57,-0.29
1936-07-01,-1.11,-1.71,-1.34,-0.95,-0.33,-1.62,-1.4
1936-08-01,-0.23,1.1,0.44,-1.2,-0.88,1.12,1.12
1936-09-01,-1.43,0.11,0.01,-0.9,-1.23,-0.17,0.04
1936-10-01,0.56,1.32,0.8,0.42,-0.23,1.39,1.9
1936-11-01,-0.59,0.64,0.25,-0.4,-0.42,-0.08,-0.42
1936-12-01,-1.47,-1.57,-0.86,-0.25,-0.29,-2.57,-0.76
1937-01-01,-2.25,-2.89,-1.51,-1.77,-1.75,-2.07,-0.9
1937-02-01,-2.88,-3.04,-2.49,-2.86,-2.81,-2.77,-2.75
1937-03-01,-1.4,-0.47,-1.06,-1.37,-0.98,-1.07,-0.66
1937-04-01,-0.93,-0.21,-0.43,-1.66,-0.85,-2.2,-1.71
1937-05-01,-1.1,-0.29,-0.43,-1.03,-1.1,-1.52,-0.69
1937-06-01,-1.74,-2.91,-2.5,-1.69,-1.1,-2.87,-2.49
1937-07-01,-1.91,-1.01,-1.24,-0.65,-1.13,-1.32,-0.6
1937-08-01,-0.53,-0.0,0.24,-0.6,0.02,-0.68,-0.38
1937-09-01,-1.13,-1.79,-1.29,-0.6,-0.13,-1.37,-1.36
1937-10-01,-0.44,-0.28,-0.1,-0.48,-0.03,-0.31,0.3
1937-11-01,-0.19,2.14,1.45,1.1,-0.22,1.72,1.78
1937-12-01,1.33,2.93,1.64,1.35,1.51,-1.17,0.54
1938-01-01,1.05,2.01,0.79,0.53,0.75,0.13,1.5
1938-02-01,0.32,1.26,1.11,0.74,1.99,1.43,3.65
1938-03-01,1.4,3.03,1.94,1.33,1.22,1.23,1.54
1938-04-01,2.87,0.79,1.97,2.14,3.15,-0.1,0.89
1938-05-01,0.5,1.61,1.37,1.27,1.1,0.48,1.91
1938-06-01,-0.24,-0.51,-0.3,-0.49,0.3,-0.87,-0.39
1938-07-01,-1.11,-2.31,-1.74,-0.85,-0.63,-3.52,-3.0
1938-08-01,-0.43,-0.3,-0.46,-1.0,0.02,-0.38,0.62
1938-09-01,0.27,-0.79,-0.59,-0.0,0.37,-1.37,0.54
1938-10-01,-0.04,1.82,0.9,0.42,-0.73,0.79,2.2
1938-11-01,0.61,1.24,1.45,0.8,0.68,-0.38,-0.22
1938-12-01,-1.37,-2.37,-1.46,-1.15,-1.29,-1.07,-0.96
1939-01-01,-2.95,-2.29,-1.41,-1.57,-3.65,-1.07,-1.3
1939-02-01,-2.88,0.86,-0.69,-0.66,-3.21,-0.87,1.05
1939-03-01,-0.2,1.63,0.24,-0.27,0.32,-0.77,0.84
1939-04-01,-0.53,0.59,-0.34,0.74,0.45,0.9,0.49
1939-05-01,-0.2,-0.19,-0.63,-0.13,0.4,0.38,-0.09
1939-06-01,0.16,1.19,1.2,0.01,0.4,1.13,0.71
1939-07-01,-1.81,-3.71,-2.54,-2.45,-1.63,-3.72,-4.1
1939-08-01,-0.73,-0.6,-0.36,-2.3,-0.98,-2.68,-2.88
1939-09-01,-0.73,-0.79,-0.19,-0.6,-0.53,-1.37,0.64
1939-10-01,-1.04,-0.78,0.1,-0.58,0.27,-1.21,0.2
1939-11-01,-0.79,0.64,0.55,-0.7,-0.32,0.32,1.48
1939-12-01,-0.67,1.73,0.34,0.35,0.91,1.63,3.14
1940-01-01,-1.05,0.81,0.59,-0.17,-0.45,0.23,1.1
1940-02-01,-2.18,-1.54,-1.29,-2.16,-3.91,-0.67,-0.95
1940-03-01,-1.9,-0.77,-1.46,-1.37,-2.58,-0.37,1.34
1940-04-01,-2.23,-2.41,-2.44,-1.56,-1.25,-3.0,-2.21
1940-05-01,-2.1,-2.79,-2.23,-2.03,-1.3,-2.72,-1.79
1940-06-01,-1.14,-0.81,-0.3,-0.69,-0.8,-0.57,-0.49
1940-07-01,-1.31,-0.71,-0.44,-0.65,0.07,-0.92,0.3
1940-08-01,-0.03,-0.5,0.04,-0.1,0.62,-0.48,0.72
1940-09-01,-0.13,-0.79,0.21,0.5,0.17,-1.17,-0.16
1940-10-01,-0.04,-1.28,-0.4,-0.38,-0.53,0.49,-0.3
1940-11-01,-0.89,-1.56,-0.15,-1.1,-0.42,-0.88,0.08
1940-12-01,1.13,1.53,0.44,1.35,0.21,2.53,2.64
1941-01-01,-0.55,0.81,0.29,0.03,-0.15,1.23,1.1
1941-02-01,-0.98,-0.54,-1.49,-1.36,-1.61,2.23,1.65
1941-03-01,-0.3,0.33,0.64,-0.07,0.92,-0.07,1.24
1941-04-01,-1.73,-1.61,-0.94,-0.66,-1.75,-1.6,-1.91
1941-05-01,-0.6,0.01,-0.93,-0.83,-1.0,-0.02,-0.09
1941-06-01,-1.54,-2.51,-1.7,-1.69,-1.5,-2.17,-2.99
1941-07-01,-0.71,-0.71,-0.64,-1.15,-0.23,-1.92,-0.5
1941-08-01,-1.23,-2.5,-2.26,-1.8,-0.18,-3.18,-2.38
1941-09-01,-0.03,-0.19,-0.59,-0.7,-0.13,-0.07,1.04
1941-10-01,-1.24,-1.78,-0.9,-1.98,-0.23,-1.51,-1.4
1941-11-01,-0.89,0.14,-0.05,-0.8,-1.22,0.92,-0.22
1941-12-01,-1.07,0.33,0.04,-1.05,-0.89,-2.27,-0.76
1942-01-01,-1.55,-2.69,-1.61,-1.17,-2.55,-1.97,-0.7
1942-02-01,-1.38,-3.24,-1.59,-1.56,-1.41,-1.67,-1.25
1942-03-01,-0.3,-1.57,-0.66,-2.07,-1.08,-1.77,0.24
1942-04-01,-0.33,0.39,0.07,-0.46,-1.65,0.9,0.29
1942-05-01,-0.5,-0.59,-1.13,-0.83,-0.4,-0.72,-0.59
1942-06-01,-0.84,-0.21,-0.4,-0.79,0.4,-0.17,1.01
1942-07-01,-0.41,-0.71,-0.74,-0.55,-0.03,-0.22,0.4
1942-08-01,0.37,0.1,0.44,-0.5,-0.18,-0.28,0.52
1942-09-01,0.07,-0.19,0.31,-0.4,-0.23,0.43,0.94
1942-10-01,1.36,1.31,1.6,0.32,0.47,0.59,0.5
1942-11-01,0.41,0.63,0.35,0.7,-0.72,0.42,1.08
1942-12-01,-0.67,0.02,-0.56,-0.65,-1.69,-1.77,0.23
1943-01-01,-0.35,-0.1,-0.11,-0.37,-0.65,-0.87,-0.41
1943-02-01,-0.78,-0.35,-0.49,-1.46,-2.31,-0.07,0.24
1943-03-01,-0.6,0.72,-0.46,-0.77,-1.98,-1.57,-0.47
1943-04-01,-0.33,0.98,0.66,-0.76,-0.45,0.3,0.48
